# This is planckarc_pos1-comb1.txt the combined spectrum created by combine_mage_spectra.pro from planckarc_pos1.ls
# Total exptime should be        13500.000 s  (       3.7500000 hr)
# 4675.0 +/- 192.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-a-comb.txt       4.6300000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-b-comb.txt       4.6000000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-c-comb.txt       4.5800000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/planckarc-comb.txt       4.5500000       2700.0000
#           /Volumes/Apps_and_Docs/SCIENCE/Lensed-LBGs/Mage/Redux/Mage_May2017/1D/Final-Products/Fluxed/psz1550-7811_1e-comb.txt       4.5100000       2700.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
# MW reddening correction of E(B-V)=0.09427 , Rv=3.1, CCM has been applied
wave	fnu	noise	obswave	avgsky	fnuspec1	dfnuspec1	fnuspec2	dfnuspec2	fnuspec3	dfnuspec3	fnuspec4	dfnuspec4	fnuspec5	dfnuspec5	MWredcor
 7.55946080E+03	 3.55888858E-27	 3.42380144E-28	 7.55726320E+03	 3.16200000E-26	 3.77000000E-27	 7.87000000E-28	 1.82900000E-27	 7.75800000E-28	 3.38600000E-27	 8.77700000E-28	 3.01700000E-27	 3.88300000E-28	 2.80800000E-27	 1.01000000E-27	 1.19546140E+00
 7.56003520E+03	 2.20079215E-27	 3.65922041E-28	 7.55783740E+03	 3.78700000E-26	 2.60200000E-27	 8.33400000E-28	 1.39100000E-27	 8.37200000E-28	 1.93700000E-27	 9.25600000E-28	 1.87400000E-27	 4.15800000E-28	 9.60500000E-28	 1.08100000E-27	 1.19543300E+00
 7.56060950E+03	 2.56175208E-27	 3.31724779E-28	 7.55841160E+03	 3.02500000E-26	 2.56300000E-27	 7.49800000E-28	 1.63100000E-27	 7.63600000E-28	 2.24800000E-27	 8.50700000E-28	 2.16700000E-27	 3.75600000E-28	 1.96800000E-27	 9.88100000E-28	 1.19540461E+00
 7.56118390E+03	 3.23588342E-27	 2.59994327E-28	 7.55898580E+03	 1.66300000E-26	 2.81500000E-27	 5.76700000E-28	 2.86800000E-27	 6.06600000E-28	 2.71900000E-27	 6.62700000E-28	 2.68200000E-27	 2.95600000E-28	 2.41400000E-27	 7.70400000E-28	 1.19537622E+00
 7.56175820E+03	 3.35414601E-27	 2.29865388E-28	 7.55956000E+03	 1.18700000E-26	 2.54500000E-27	 5.10500000E-28	 3.63600000E-27	 5.48500000E-28	 2.65900000E-27	 5.92600000E-28	 2.85300000E-27	 2.59600000E-28	 1.88100000E-27	 6.74500000E-28	 1.19534783E+00
 7.56233260E+03	 2.96917349E-27	 2.21970820E-28	 7.56013420E+03	 1.10800000E-26	 2.34700000E-27	 4.96500000E-28	 3.01400000E-27	 5.11300000E-28	 2.39900000E-27	 5.75000000E-28	 2.61000000E-27	 2.53200000E-28	 1.21000000E-27	 6.32400000E-28	 1.19531944E+00
 7.56290700E+03	 2.91172901E-27	 2.22204607E-28	 7.56070840E+03	 1.11500000E-26	 2.91600000E-27	 5.11300000E-28	 2.28300000E-27	 5.10000000E-28	 2.22300000E-27	 5.66700000E-28	 2.51200000E-27	 2.52100000E-28	 1.69700000E-27	 6.41900000E-28	 1.19529105E+00
 7.56348120E+03	 3.07780140E-27	 2.23872700E-28	 7.56128250E+03	 1.12500000E-26	 2.89200000E-27	 5.08500000E-28	 2.25100000E-27	 5.19600000E-28	 2.29100000E-27	 5.64100000E-28	 2.56300000E-27	 2.53800000E-28	 3.04000000E-27	 6.63200000E-28	 1.19526268E+00
 7.56405560E+03	 3.08609495E-27	 2.21357392E-28	 7.56185670E+03	 1.09000000E-26	 2.89000000E-27	 5.03600000E-28	 2.18700000E-27	 5.16800000E-28	 2.69600000E-27	 5.60100000E-28	 2.60200000E-27	 2.51200000E-28	 2.40900000E-27	 6.39000000E-28	 1.19523430E+00
 7.56463000E+03	 3.54617595E-27	 2.22308300E-28	 7.56243090E+03	 1.06500000E-26	 3.21700000E-27	 5.04200000E-28	 2.79800000E-27	 5.13800000E-28	 3.34200000E-27	 5.64600000E-28	 2.90400000E-27	 2.52600000E-28	 2.75000000E-27	 6.48500000E-28	 1.19520591E+00
 7.56520430E+03	 2.89113447E-27	 2.18239419E-28	 7.56300510E+03	 1.06400000E-26	 1.57000000E-27	 4.83700000E-28	 2.97500000E-27	 5.06500000E-28	 2.44400000E-27	 5.59400000E-28	 2.56300000E-27	 2.49400000E-28	 2.05500000E-27	 6.25000000E-28	 1.19517754E+00
 7.56577870E+03	 2.77633151E-27	 2.19070842E-28	 7.56357930E+03	 1.08600000E-26	 2.48200000E-27	 4.98400000E-28	 2.43800000E-27	 5.08700000E-28	 1.83800000E-27	 5.55000000E-28	 2.29300000E-27	 2.48800000E-28	 2.71300000E-27	 6.34600000E-28	 1.19514916E+00
 7.56635310E+03	 2.96270444E-27	 2.20380273E-28	 7.56415350E+03	 1.08800000E-26	 2.55600000E-27	 5.00700000E-28	 2.52200000E-27	 5.10900000E-28	 2.32500000E-27	 5.66100000E-28	 2.38300000E-27	 2.49800000E-28	 3.11400000E-27	 6.38000000E-28	 1.19512079E+00
 7.56692740E+03	 2.86702672E-27	 2.17148293E-28	 7.56472770E+03	 1.05300000E-26	 2.16800000E-27	 4.85700000E-28	 3.07800000E-27	 5.15200000E-28	 2.38300000E-27	 5.51000000E-28	 2.38600000E-27	 2.46500000E-28	 1.88000000E-27	 6.27600000E-28	 1.19509242E+00
 7.56750170E+03	 2.98407495E-27	 2.16545607E-28	 7.56530180E+03	 1.03600000E-26	 2.43300000E-27	 4.88300000E-28	 3.09200000E-27	 5.07300000E-28	 2.50900000E-27	 5.52200000E-28	 2.52000000E-27	 2.45900000E-28	 1.53000000E-27	 6.26500000E-28	 1.19506406E+00
 7.56807600E+03	 2.97085873E-27	 2.17855007E-28	 7.56587600E+03	 1.05300000E-26	 2.45700000E-27	 5.02900000E-28	 2.75000000E-27	 5.07000000E-28	 1.98100000E-27	 5.39300000E-28	 2.69200000E-27	 2.48500000E-28	 1.52300000E-27	 6.17300000E-28	 1.19503569E+00
 7.56865040E+03	 2.44737500E-27	 2.19403345E-28	 7.56645020E+03	 1.11800000E-26	 2.18200000E-27	 4.96600000E-28	 1.68700000E-27	 5.04500000E-28	 1.47000000E-27	 5.62700000E-28	 2.21300000E-27	 2.49200000E-28	 2.06900000E-27	 6.41500000E-28	 1.19500733E+00
 7.56922480E+03	 3.04719635E-27	 2.43656210E-28	 7.56702440E+03	 1.41800000E-26	 2.09600000E-27	 5.49000000E-28	 2.90300000E-27	 5.67900000E-28	 2.71300000E-27	 6.25900000E-28	 2.45000000E-27	 2.76400000E-28	 3.20600000E-27	 7.08600000E-28	 1.19497896E+00
 7.56979910E+03	 3.21680702E-27	 2.63128123E-28	 7.56759860E+03	 1.70900000E-26	 3.16300000E-27	 6.01100000E-28	 2.21200000E-27	 6.08100000E-28	 2.90200000E-27	 6.71000000E-28	 2.64900000E-27	 2.98600000E-28	 2.69300000E-27	 7.64400000E-28	 1.19495060E+00
 7.57037350E+03	 3.63256362E-27	 2.65870199E-28	 7.56817280E+03	 1.72100000E-26	 2.93100000E-27	 5.98100000E-28	 3.05300000E-27	 6.13000000E-28	 3.60800000E-27	 6.75900000E-28	 2.97600000E-27	 3.04100000E-28	 2.87900000E-27	 7.59900000E-28	 1.19492224E+00
 7.57094790E+03	 3.78661872E-27	 2.51047205E-28	 7.56874700E+03	 1.47100000E-26	 3.97700000E-27	 5.83100000E-28	 3.16800000E-27	 5.87500000E-28	 2.74400000E-27	 6.33000000E-28	 3.13800000E-27	 2.84800000E-28	 2.69600000E-27	 7.10100000E-28	 1.19489388E+00
 7.57152210E+03	 2.56657118E-27	 2.19735773E-28	 7.56932110E+03	 1.11700000E-26	 1.68500000E-27	 4.80300000E-28	 2.62200000E-27	 5.13200000E-28	 2.47700000E-27	 5.62500000E-28	 2.09800000E-27	 2.51300000E-28	 2.12400000E-27	 6.42100000E-28	 1.19486554E+00
 7.57209650E+03	 3.05997803E-27	 2.24868358E-28	 7.56989530E+03	 1.14400000E-26	 2.40000000E-27	 5.11400000E-28	 2.35200000E-27	 5.27400000E-28	 3.07700000E-27	 5.87900000E-28	 2.54600000E-27	 2.53300000E-28	 2.61000000E-27	 6.53000000E-28	 1.19483718E+00
 7.57267090E+03	 2.73491742E-27	 2.31314990E-28	 7.57046950E+03	 1.25900000E-26	 2.20400000E-27	 5.06000000E-28	 2.73600000E-27	 5.40400000E-28	 1.96800000E-27	 5.91600000E-28	 2.28500000E-27	 2.64200000E-28	 2.18700000E-27	 6.79600000E-28	 1.19480883E+00
 7.57324520E+03	 3.98220337E-27	 3.88303658E-28	 7.57104370E+03	 4.21100000E-26	 3.89700000E-27	 8.92600000E-28	 2.11800000E-27	 8.98600000E-28	 3.68100000E-27	 1.03200000E-27	 2.93500000E-27	 4.34000000E-28	 6.88800000E-27	 1.17400000E-27	 1.19478049E+00
 7.57381960E+03	 3.37278529E-27	 5.49466509E-28	 7.57161790E+03	 8.93500000E-26	 2.30500000E-27	 1.24800000E-27	 1.11400000E-27	 1.24500000E-27	 4.70200000E-27	 1.39000000E-27	 2.63900000E-27	 6.28800000E-28	 5.17500000E-27	 1.59300000E-27	 1.19475214E+00
 7.57439390E+03	 2.61525040E-27	 5.79082625E-28	 7.57219210E+03	 1.00200000E-25	 1.30100000E-27	 1.32400000E-27	 3.27100000E-27	 1.32600000E-27	 1.37300000E-27	 1.47600000E-27	 2.35000000E-27	 6.56600000E-28	 1.87400000E-27	 1.71900000E-27	 1.19472380E+00
 7.57496830E+03	 3.25912920E-27	 4.80625982E-28	 7.57276630E+03	 6.75800000E-26	 8.11500000E-28	 1.07700000E-27	 2.06600000E-27	 1.07900000E-27	 6.37000000E-27	 1.25800000E-27	 2.52600000E-27	 5.47800000E-28	 3.92300000E-27	 1.42200000E-27	 1.19469546E+00
 7.57554260E+03	 3.51112666E-27	 3.27219324E-28	 7.57334040E+03	 2.89400000E-26	 1.47200000E-27	 7.29900000E-28	 2.61200000E-27	 7.57500000E-28	 1.06100000E-26	 9.28200000E-28	 2.19100000E-27	 3.65100000E-28	 2.97300000E-27	 9.78400000E-28	 1.19466712E+00
 7.57611690E+03	 3.25658533E-27	 2.84921350E-28	 7.57391460E+03	 2.08300000E-26	 2.86400000E-27	 6.51400000E-28	 2.29100000E-27	 6.48900000E-28	 4.50400000E-27	 7.48000000E-28	 2.49500000E-27	 3.22200000E-28	 2.55400000E-27	 8.37900000E-28	 1.19463878E+00
 7.57669130E+03	 2.74402020E-27	 2.74640942E-28	 7.57448880E+03	 1.94400000E-26	 2.41800000E-27	 6.30100000E-28	 2.45500000E-27	 6.32700000E-28	 2.50100000E-27	 6.94400000E-28	 2.39100000E-27	 3.12200000E-28	 9.75300000E-28	 7.96700000E-28	 1.19461045E+00
 7.57726570E+03	 2.59343776E-27	 2.60179984E-28	 7.57506300E+03	 1.71800000E-26	 2.00500000E-27	 5.87300000E-28	 2.13800000E-27	 6.00000000E-28	 2.89900000E-27	 6.63800000E-28	 2.19700000E-27	 2.96400000E-28	 1.38200000E-27	 7.56100000E-28	 1.19458211E+00
 7.57784000E+03	 2.72836084E-27	 2.36641105E-28	 7.57563720E+03	 1.34400000E-26	 2.13500000E-27	 5.36100000E-28	 2.32700000E-27	 5.50700000E-28	 1.64700000E-27	 5.91000000E-28	 2.30500000E-27	 2.69700000E-28	 3.19500000E-27	 6.90200000E-28	 1.19455378E+00
 7.57841440E+03	 2.36157682E-27	 2.19195421E-28	 7.57621140E+03	 1.12700000E-26	 1.98000000E-27	 4.91000000E-28	 2.37000000E-27	 5.04600000E-28	 1.35900000E-27	 5.65800000E-28	 2.04200000E-27	 2.49800000E-28	 1.70500000E-27	 6.35300000E-28	 1.19452545E+00
 7.57898870E+03	 2.45946959E-27	 2.15128933E-28	 7.57678550E+03	 1.06400000E-26	 2.64900000E-27	 4.97300000E-28	 2.11500000E-27	 4.90900000E-28	 1.99400000E-27	 5.52000000E-28	 2.15700000E-27	 2.44100000E-28	 4.82000000E-28	 6.24900000E-28	 1.19449713E+00
 7.57956300E+03	 2.99931117E-27	 2.15123832E-28	 7.57735970E+03	 1.01800000E-26	 3.04400000E-27	 4.90200000E-28	 2.95200000E-27	 5.04700000E-28	 1.98200000E-27	 5.32100000E-28	 2.66100000E-27	 2.44900000E-28	 7.11800000E-28	 6.27300000E-28	 1.19446881E+00
 7.58013740E+03	 2.77468524E-27	 2.17268724E-28	 7.57793390E+03	 1.06700000E-26	 2.51400000E-27	 4.97400000E-28	 2.57600000E-27	 5.02300000E-28	 2.07100000E-27	 5.53300000E-28	 2.28700000E-27	 2.47000000E-28	 2.17800000E-27	 6.25600000E-28	 1.19444048E+00
 7.58071180E+03	 2.94303156E-27	 2.17024689E-28	 7.57850810E+03	 1.04900000E-26	 2.79100000E-27	 4.95300000E-28	 2.28000000E-27	 4.97400000E-28	 2.40300000E-27	 5.57700000E-28	 2.58900000E-27	 2.47600000E-28	 1.54000000E-27	 6.16200000E-28	 1.19441216E+00
 7.58128610E+03	 3.04926195E-27	 2.15705722E-28	 7.57908230E+03	 1.02200000E-26	 3.23300000E-27	 4.93700000E-28	 3.13200000E-27	 5.05600000E-28	 1.15500000E-27	 5.35000000E-28	 2.62800000E-27	 2.45700000E-28	 2.00800000E-27	 6.22000000E-28	 1.19438384E+00
 7.58186050E+03	 3.19490103E-27	 2.16417221E-28	 7.57965650E+03	 1.02000000E-26	 3.23100000E-27	 5.03400000E-28	 2.57300000E-27	 4.94500000E-28	 2.43200000E-27	 5.52300000E-28	 2.58200000E-27	 2.46300000E-28	 2.89100000E-27	 6.16000000E-28	 1.19435553E+00
 7.58243480E+03	 2.81622357E-27	 2.14740033E-28	 7.58023070E+03	 1.02900000E-26	 2.77100000E-27	 4.89600000E-28	 2.57000000E-27	 5.00300000E-28	 2.09400000E-27	 5.46600000E-28	 2.32500000E-27	 2.44700000E-28	 1.93800000E-27	 6.07600000E-28	 1.19432721E+00
 7.58300910E+03	 2.83526560E-27	 2.14615513E-28	 7.58080480E+03	 1.02600000E-26	 2.30000000E-27	 4.86100000E-28	 3.08400000E-27	 5.09800000E-28	 2.08200000E-27	 5.35700000E-28	 2.46500000E-27	 2.44600000E-28	 1.28700000E-27	 6.11300000E-28	 1.19429891E+00
 7.58358350E+03	 2.99045357E-27	 2.17237821E-28	 7.58137900E+03	 1.04800000E-26	 2.07100000E-27	 4.86800000E-28	 3.08000000E-27	 5.09600000E-28	 2.30800000E-27	 5.53100000E-28	 2.60800000E-27	 2.47900000E-28	 1.94600000E-27	 6.18700000E-28	 1.19427059E+00
 7.58415780E+03	 2.72167818E-27	 2.15560733E-28	 7.58195320E+03	 1.04700000E-26	 2.01200000E-27	 4.80300000E-28	 3.13100000E-27	 5.05400000E-28	 1.88900000E-27	 5.49100000E-28	 2.35200000E-27	 2.46000000E-28	 1.48200000E-27	 6.18700000E-28	 1.19424229E+00
 7.58473220E+03	 2.70370045E-27	 2.15077938E-28	 7.58252740E+03	 1.04300000E-26	 2.10100000E-27	 4.86200000E-28	 2.13800000E-27	 4.97300000E-28	 2.47600000E-27	 5.48700000E-28	 2.43800000E-27	 2.45200000E-28	 1.34100000E-27	 6.20200000E-28	 1.19421398E+00
 7.58530660E+03	 3.44044893E-27	 2.16864119E-28	 7.58310160E+03	 1.00500000E-26	 2.64400000E-27	 4.92600000E-28	 2.59700000E-27	 4.99100000E-28	 3.35800000E-27	 5.48000000E-28	 2.72000000E-27	 2.47500000E-28	 4.12300000E-27	 6.26700000E-28	 1.19418568E+00
 7.58588090E+03	 3.13466311E-27	 2.12918260E-28	 7.58367580E+03	 9.78900000E-27	 2.77500000E-27	 4.80900000E-28	 2.56000000E-27	 4.92300000E-28	 2.65900000E-27	 5.52200000E-28	 2.56900000E-27	 2.41900000E-28	 2.79900000E-27	 6.17000000E-28	 1.19415738E+00
 7.58645530E+03	 2.64977242E-27	 2.15062646E-28	 7.58425000E+03	 1.04800000E-26	 2.26400000E-27	 4.82100000E-28	 2.12000000E-27	 4.98600000E-28	 2.18000000E-27	 5.41900000E-28	 2.26200000E-27	 2.46700000E-28	 2.07300000E-27	 6.13700000E-28	 1.19412908E+00
 7.58702960E+03	 2.81449554E-27	 2.18998083E-28	 7.58482410E+03	 1.08500000E-26	 2.44000000E-27	 4.97500000E-28	 2.29700000E-27	 5.07800000E-28	 2.32200000E-27	 5.76300000E-28	 2.30000000E-27	 2.46700000E-28	 2.74800000E-27	 6.48500000E-28	 1.19410078E+00
 7.58760390E+03	 3.88431781E-27	 2.96607606E-28	 7.58539830E+03	 2.24500000E-26	 2.57100000E-27	 6.72700000E-28	 4.24600000E-27	 6.85300000E-28	 3.63500000E-27	 7.62100000E-28	 3.12800000E-27	 3.36000000E-28	 3.12700000E-27	 8.78600000E-28	 1.19407249E+00
 7.58817830E+03	 3.84601635E-27	 3.81616525E-28	 7.58597250E+03	 4.04100000E-26	 3.28700000E-27	 8.76200000E-28	 3.86700000E-27	 8.74200000E-28	 3.06700000E-27	 9.78600000E-28	 2.83800000E-27	 4.31700000E-28	 4.89400000E-27	 1.14000000E-27	 1.19404419E+00
 7.58875260E+03	 3.14026183E-27	 3.94622257E-28	 7.58654670E+03	 4.41000000E-26	 2.71600000E-27	 8.97100000E-28	 2.57200000E-27	 8.95800000E-28	 2.90000000E-27	 1.01700000E-27	 2.35300000E-27	 4.47600000E-28	 4.15900000E-27	 1.18800000E-27	 1.19401591E+00
 7.58932700E+03	 2.72945569E-27	 3.40644667E-28	 7.58712090E+03	 3.22200000E-26	 3.38300000E-27	 7.85500000E-28	 1.90900000E-27	 7.70800000E-28	 2.11100000E-27	 8.69400000E-28	 2.53200000E-27	 3.87300000E-28	-2.92600000E-28	 1.00400000E-27	 1.19398762E+00
 7.58990140E+03	 2.17778181E-27	 2.47985352E-28	 7.58769510E+03	 1.57500000E-26	 2.76100000E-27	 5.61900000E-28	 1.63300000E-27	 5.73700000E-28	 1.15100000E-27	 6.34600000E-28	 1.82200000E-27	 2.80200000E-28	 1.43100000E-27	 7.55700000E-28	 1.19395933E+00
 7.59047570E+03	 2.28876582E-27	 2.19922099E-28	 7.58826930E+03	 1.14500000E-26	 1.67100000E-27	 4.95400000E-28	 1.81500000E-27	 5.12600000E-28	 2.51200000E-27	 5.66200000E-28	 1.93200000E-27	 2.49600000E-28	 1.62000000E-27	 6.43700000E-28	 1.19393105E+00
 7.59105000E+03	 2.56450314E-27	 2.11678961E-28	 7.58884340E+03	 1.01000000E-26	 2.83900000E-27	 4.84200000E-28	 2.15400000E-27	 4.89100000E-28	 2.37100000E-27	 5.43000000E-28	 2.05100000E-27	 2.40000000E-28	 1.36900000E-27	 6.18200000E-28	 1.19390277E+00
 7.59162440E+03	 2.68382984E-27	 2.13942308E-28	 7.58941760E+03	 1.03000000E-26	 1.74000000E-27	 4.82200000E-28	 2.25100000E-27	 4.96100000E-28	 3.38400000E-27	 5.56000000E-28	 2.32200000E-27	 2.42900000E-28	 1.18800000E-27	 6.21000000E-28	 1.19387449E+00
 7.59219870E+03	 3.11235707E-27	 2.20503395E-28	 7.58999180E+03	 1.08300000E-26	 2.49700000E-27	 4.99900000E-28	 2.43400000E-27	 5.06700000E-28	 3.43900000E-27	 5.74600000E-28	 2.61600000E-27	 2.50700000E-28	 1.98500000E-27	 6.36300000E-28	 1.19384621E+00
 7.59277310E+03	 2.54521983E-27	 2.16200428E-28	 7.59056600E+03	 1.07200000E-26	 1.77500000E-27	 4.88100000E-28	 1.66800000E-27	 4.91600000E-28	 2.87100000E-27	 5.67600000E-28	 2.19300000E-27	 2.45700000E-28	 2.18100000E-27	 6.35900000E-28	 1.19381793E+00
 7.59334750E+03	 2.49860175E-27	 2.15240275E-28	 7.59114020E+03	 1.06300000E-26	 1.82400000E-27	 4.80100000E-28	 2.56100000E-27	 5.01800000E-28	 2.15100000E-27	 5.53500000E-28	 2.01900000E-27	 2.44500000E-28	 2.23500000E-27	 6.36400000E-28	 1.19378966E+00
 7.59392180E+03	 2.61911249E-27	 2.10340757E-28	 7.59171440E+03	 9.87600000E-27	 2.29700000E-27	 4.74100000E-28	 2.37900000E-27	 4.78700000E-28	 1.34900000E-27	 5.37200000E-28	 2.36900000E-27	 2.40100000E-28	 1.66400000E-27	 6.20500000E-28	 1.19376139E+00
 7.59449620E+03	 2.27644906E-27	 2.10097029E-28	 7.59228860E+03	 1.01400000E-26	 1.78000000E-27	 4.74400000E-28	 2.27100000E-27	 4.95300000E-28	 1.88500000E-27	 5.37900000E-28	 1.84900000E-27	 2.37900000E-28	 1.97100000E-27	 6.16900000E-28	 1.19373312E+00
 7.59507040E+03	 3.37579734E-27	 2.10927649E-28	 7.59286270E+03	 9.32100000E-27	 3.29000000E-27	 4.81100000E-28	 2.52300000E-27	 4.79000000E-28	 2.90900000E-27	 5.47900000E-28	 2.75600000E-27	 2.39900000E-28	 2.94600000E-27	 6.14600000E-28	 1.19370486E+00
 7.59564480E+03	 2.46016746E-27	 2.01850712E-28	 7.59343690E+03	 8.92200000E-27	 2.17900000E-27	 4.60200000E-28	 1.60300000E-27	 4.57800000E-28	 2.30900000E-27	 5.15600000E-28	 1.99800000E-27	 2.30100000E-28	 2.72300000E-27	 5.93600000E-28	 1.19367659E+00
 7.59621920E+03	 2.23570332E-27	 1.94564678E-28	 7.59401110E+03	 8.21100000E-27	 1.74400000E-27	 4.41500000E-28	 2.73100000E-27	 4.59200000E-28	 9.22000000E-28	 4.80500000E-28	 1.96200000E-27	 2.22600000E-28	 1.53500000E-27	 5.53900000E-28	 1.19364833E+00
 7.59679350E+03	 1.68539154E-27	 1.80355993E-28	 7.59458530E+03	 7.02400000E-27	 1.49100000E-27	 4.04600000E-28	 1.88000000E-27	 4.21500000E-28	 6.77300000E-28	 4.57400000E-28	 1.56700000E-27	 2.06900000E-28	 5.87800000E-28	 5.06700000E-28	 1.19362007E+00
 7.59736790E+03	 1.46931152E-27	 1.72951454E-28	 7.59515950E+03	 6.38600000E-27	 7.62300000E-28	 3.85500000E-28	 1.71300000E-27	 4.11900000E-28	 1.27500000E-27	 4.40900000E-28	 1.14500000E-27	 1.96800000E-28	 1.81000000E-27	 4.97700000E-28	 1.19359181E+00
 7.59794230E+03	 1.69127956E-27	 1.68531174E-28	 7.59573370E+03	 5.73000000E-27	 1.35800000E-27	 3.89700000E-28	 8.27400000E-28	 3.79400000E-28	 1.60300000E-27	 4.27300000E-28	 1.47000000E-27	 1.94000000E-28	 1.86800000E-27	 4.68500000E-28	 1.19356355E+00
 7.59851660E+03	 1.25559914E-27	 1.66378821E-28	 7.59630790E+03	 5.86400000E-27	 9.49700000E-28	 3.82600000E-28	 1.35400000E-27	 3.92000000E-28	 1.46000000E-27	 4.31200000E-28	 9.42000000E-28	 1.88200000E-28	 9.71500000E-28	 4.69300000E-28	 1.19353530E+00
 7.59909090E+03	 1.78906708E-27	 1.67210338E-28	 7.59688200E+03	 5.50000000E-27	 1.79800000E-27	 3.89800000E-28	 7.87200000E-28	 3.68100000E-28	 1.88300000E-27	 4.21600000E-28	 1.55400000E-27	 1.93800000E-28	 1.42100000E-27	 4.61800000E-28	 1.19350705E+00
 7.59966530E+03	 1.21257446E-27	 2.10768357E-28	 7.59745620E+03	 1.11200000E-26	 1.23500000E-27	 4.84700000E-28	 1.12200000E-27	 4.98900000E-28	 3.82500000E-28	 5.43700000E-28	 9.90700000E-28	 2.37000000E-28	 1.49200000E-27	 6.18400000E-28	 1.19347880E+00
 7.60023960E+03	 1.70782775E-27	 3.10058455E-28	 7.59803040E+03	 2.68100000E-26	 1.44300000E-27	 7.20600000E-28	 1.03900000E-27	 7.03300000E-28	 1.94900000E-27	 7.73100000E-28	 1.65300000E-27	 3.56700000E-28	 6.31300000E-29	 8.63200000E-28	 1.19345056E+00
 7.60081400E+03	 1.51683976E-27	 3.47763262E-28	 7.59860460E+03	 3.46100000E-26	 1.50100000E-27	 8.09300000E-28	 3.26400000E-28	 7.89400000E-28	 1.54000000E-27	 8.89700000E-28	 1.26900000E-27	 3.95700000E-28	 2.10900000E-27	 1.00100000E-27	 1.19342231E+00
 7.60138830E+03	 7.48019405E-28	 3.20784327E-28	 7.59917880E+03	 2.97200000E-26	 1.19700000E-27	 7.38300000E-28	 2.05100000E-28	 7.23900000E-28	-1.72900000E-28	 8.02200000E-28	 3.88000000E-28	 3.68800000E-28	 2.95200000E-27	 9.18100000E-28	 1.19339407E+00
 7.60196270E+03	 1.38311100E-27	 2.31990317E-28	 7.59975300E+03	 1.40000000E-26	 8.18900000E-28	 5.29700000E-28	 9.25100000E-28	 5.47200000E-28	 1.83000000E-27	 5.90800000E-28	 9.71500000E-28	 2.62400000E-28	 2.44900000E-27	 6.78900000E-28	 1.19336583E+00
 7.60253710E+03	 1.06063845E-27	 1.71005277E-28	 7.60032720E+03	 6.57100000E-27	 5.54300000E-28	 3.84600000E-28	 8.69500000E-28	 3.91800000E-28	 7.17500000E-28	 4.41000000E-28	 7.61500000E-28	 1.95100000E-28	 2.53400000E-27	 4.98800000E-28	 1.19333759E+00
 7.60311130E+03	 1.02648471E-27	 1.53817577E-28	 7.60090130E+03	 4.80800000E-27	 1.21100000E-27	 3.63300000E-28	 9.08400000E-28	 3.49200000E-28	 3.09600000E-28	 3.97700000E-28	 8.03500000E-28	 1.74000000E-28	 1.31200000E-27	 4.43400000E-28	 1.19330936E+00
 7.60368570E+03	 1.30186971E-27	 1.52024015E-28	 7.60147550E+03	 4.40000000E-27	 7.63000000E-28	 3.50500000E-28	 1.23300000E-27	 3.50500000E-28	 1.28800000E-27	 3.78900000E-28	 1.06400000E-27	 1.74200000E-28	 1.28600000E-27	 4.29200000E-28	 1.19328113E+00
 7.60426010E+03	 7.07598965E-28	 1.46292805E-28	 7.60204970E+03	 4.37400000E-27	 2.94000000E-28	 3.33100000E-28	 6.03200000E-28	 3.40200000E-28	 9.38500000E-28	 3.80300000E-28	 5.78700000E-28	 1.66300000E-28	 7.20100000E-28	 4.15200000E-28	 1.19325289E+00
 7.60483440E+03	 1.05815163E-27	 1.44618830E-28	 7.60262390E+03	 3.92600000E-27	 1.01400000E-27	 3.32400000E-28	 5.55800000E-28	 3.25500000E-28	 1.44500000E-27	 3.76100000E-28	 8.74400000E-28	 1.65700000E-28	 6.36700000E-28	 4.05100000E-28	 1.19322467E+00
 7.60540880E+03	 8.28078328E-28	 1.44734728E-28	 7.60319810E+03	 4.13100000E-27	 4.62800000E-28	 3.34200000E-28	 3.85600000E-28	 3.26300000E-28	 9.85300000E-28	 3.73900000E-28	 6.65600000E-28	 1.65300000E-28	 1.36700000E-27	 4.14100000E-28	 1.19319644E+00
 7.60598320E+03	 9.18978156E-28	 1.46043789E-28	 7.60377230E+03	 4.16500000E-27	 8.18100000E-28	 3.31800000E-28	 5.35700000E-28	 3.32400000E-28	 8.83900000E-28	 3.76600000E-28	 7.53800000E-28	 1.67100000E-28	 1.02600000E-27	 4.16300000E-28	 1.19316821E+00
